,月,日,外気温[℃],床下空気温度,表面温度,熱流,温度差,熱伝達率
2016/3/12 17:00,3,12,-0.2,29.63257771,29.84443322,-27.55931226,-0.211855513,130.0854145
2016/3/12 18:00,3,12,-0.6,28.86072765,29.31517773,-25.53086814,-0.454450073,56.17969859
2016/3/12 19:00,3,12,-1.4,28.2432056,28.86109446,-23.88601142,-0.617888864,38.65745577
2016/3/12 20:00,3,12,-2.8,27.64047228,28.40811678,-23.21048497,-0.767644501,30.23598156
2016/3/12 21:00,3,12,-3.1,27.06945002,27.96777211,-22.45062709,-0.898322093,24.99173434
2016/3/12 22:00,3,12,-3.6,26.6392445,27.59381664,-21.00590488,-0.954572144,22.00557079
2016/3/12 23:00,3,12,-3.7,26.23243322,27.2323888,-20.08615181,-0.999955578,20.08704412
2016/3/13 0:00,3,13,-3.9,25.81812208,26.87031113,-19.86633009,-1.052189051,18.88095116
2016/3/13 1:00,3,13,-4,25.46111673,26.5256111,-19.00285551,-1.064494368,17.85153222
2016/3/13 2:00,3,13,-4.7,25.08658886,26.18335556,-18.63656973,-1.096766701,16.9922826
2016/3/13 3:00,3,13,-4.3,24.74666112,25.86077215,-18.15810729,-1.114111036,16.29829228
2016/3/13 4:00,3,13,-4,24.42500555,25.55188339,-17.79705452,-1.126877842,15.79324206
2016/3/13 5:00,3,13,-4.9,24.11943876,25.25207218,-17.37262412,-1.132633425,15.33825838
2016/3/13 6:00,3,13,-2.2,23.81195556,24.95078893,-16.98532129,-1.13883337,14.9146677
2016/3/13 7:00,3,13,-1.2,23.62362218,24.70858889,-15.16951527,-1.084966704,13.98154913
2016/3/13 8:00,3,13,2.4,23.5018833,24.51853891,-13.13689235,-1.016655617,12.9216739
2016/3/13 9:00,3,13,2.8,23.40435553,24.35926675,-11.4648276,-0.954911213,12.0061713
2016/3/13 10:00,3,13,3.9,23.93118331,24.48713884,1.483052054,-0.555955537,-2.667573133
2016/3/13 11:00,3,13,4.1,26.4608611,25.85769995,32.49288285,0.603161157,53.87098037
2016/3/13 12:00,3,13,3.6,25.40312211,25.38961107,3.627658216,0.013511035,268.4959598
2016/3/13 13:00,3,13,3.2,25.02089443,25.11847788,1.678009823,-0.097583459,-17.19563783
2016/3/13 14:00,3,13,1.8,23.88217223,24.54961119,-12.83779477,-0.667438952,19.23441047
2016/3/13 15:00,3,13,2.9,23.48575562,24.22730546,-12.57843746,-0.741549842,16.96236282
2016/3/13 16:00,3,13,2.6,23.24838345,24.00534444,-11.96063848,-0.756960996,15.80086497
2016/3/13 17:00,3,13,2.3,22.99260002,23.77397234,-12.02883824,-0.781372318,15.39450267
2016/3/13 18:00,3,13,2.3,22.72722227,23.53613887,-12.15047125,-0.808916601,15.02067239
2016/3/13 19:00,3,13,2.2,22.49704995,23.31879445,-11.9699869,-0.821744499,14.56655555
2016/3/13 20:00,3,13,1.7,22.26628323,23.09850567,-11.93022147,-0.832222443,14.33537581
2016/3/13 21:00,3,13,0.2,22.05203346,22.88416119,-11.62636126,-0.832127724,13.97184702
2016/3/13 22:00,3,13,-0.3,21.84837769,22.6813611,-11.42962354,-0.832983411,13.72130992
2016/3/13 23:00,3,13,-1.4,21.61274998,22.46118879,-11.69522116,-0.84843881,13.78440145
2016/3/14 0:00,3,14,-1.8,21.38471674,22.24716123,-11.7873152,-0.86244449,13.66733203
2016/3/14 1:00,3,14,-1.4,21.17155563,22.03713891,-11.71978465,-0.86558328,13.53975397
2016/3/14 2:00,3,14,-1.7,20.9411389,21.82670554,-11.89061791,-0.885566641,13.42712943
2016/3/14 3:00,3,14,-1.7,20.70787777,21.6075778,-12.11448371,-0.899700031,13.46502533
2016/3/14 4:00,3,14,-0.9,20.55111103,21.43090014,-11.31003706,-0.879789104,12.85539568
2016/3/14 5:00,3,14,-1.2,20.37042781,21.24360567,-11.12905286,-0.873177865,12.7454592
2016/3/14 6:00,3,14,-1.2,20.22575005,21.08323322,-10.76357026,-0.857483171,12.55251488
2016/3/14 7:00,3,14,2.2,21.54405003,21.64539441,12.76930704,-0.101344388,-125.9991525
2016/3/14 8:00,3,14,3.7,23.22187223,22.61210547,26.40547937,0.609766763,43.30422872
2016/3/14 9:00,3,14,4.8,25.09596123,23.90244445,49.87933382,1.193516788,41.79189962
2016/3/14 10:00,3,14,4.7,25.96437239,24.62552773,45.22019817,1.338844662,33.77553757
2016/3/14 11:00,3,14,4.7,25.31512775,24.24990001,18.29565208,1.065227737,17.17534329
2016/3/14 12:00,3,14,4.8,25.3063221,24.24543891,16.37812011,1.060883198,15.43819352
2016/3/14 13:00,3,14,2.7,25.23137782,24.26701132,12.81108088,0.964366493,13.2844525
2016/3/14 14:00,3,14,1.7,25.46467217,24.43060006,13.67606773,1.034072113,13.22544875
2016/3/14 15:00,3,14,2.7,25.60731098,24.57906111,13.3949548,1.028249861,13.02694539
2016/3/14 16:00,3,14,3.5,25.49793338,24.57026099,10.46544972,0.927672393,11.28140689
2016/3/14 17:00,3,14,2,25.75764442,24.75736117,12.38193796,1.000283248,12.3784318
2016/3/14 18:00,3,14,0.3,25.83804996,24.84969452,11.53218943,0.98835544,11.66805885
2016/3/14 19:00,3,14,-0.5,25.69681117,24.82475003,8.301483903,0.872061138,9.519382919
2016/3/14 20:00,3,14,-1,25.89097219,24.95066659,10.33121231,0.940305602,10.9870794
2016/3/14 21:00,3,14,-0.8,25.95809998,25.04381109,9.750033513,0.91428889,10.66406212
2016/3/14 22:00,3,14,-0.9,25.79571113,24.97844444,7.244738372,0.817266693,8.86459516
2016/3/14 23:00,3,14,-0.8,26.0207833,25.13188896,9.727077867,0.888894342,10.94289547
2016/3/15 0:00,3,15,-0.8,26.10216663,25.21225555,9.752839278,0.889911079,10.95934134
2016/3/15 1:00,3,15,-0.9,25.97453332,25.1738666,7.360373758,0.800666726,9.192805839
2016/3/15 2:00,3,15,-0.8,26.16434436,25.30343884,9.39861549,0.86090552,10.91712769
2016/3/15 3:00,3,15,-1.2,26.22726123,25.37834461,9.161698829,0.84891662,10.7922246
2016/3/15 4:00,3,15,-1.2,26.03022225,25.3095222,5.549534527,0.720700048,7.700200026
2016/3/15 5:00,3,15,-2.1,26.29058341,25.47728891,8.735877857,0.813294493,10.74134637
2016/3/15 6:00,3,15,-0.3,26.31550001,25.51920556,8.145654245,0.796294441,10.22945009
2016/3/15 7:00,3,15,1.2,26.13983893,25.43964989,5.571736998,0.700189044,7.957475268
2016/3/15 8:00,3,15,2.2,26.52148346,25.64307224,11.99852257,0.878411217,13.65934581
2016/3/15 9:00,3,15,3.2,27.93216108,26.53760557,30.94654125,1.394555505,22.19097134
2016/3/15 10:00,3,15,3.9,27.43006102,26.36071669,14.03782052,1.06934433,13.12750265
2016/3/15 11:00,3,15,3.8,29.13580552,27.49021662,44.54970813,1.645588894,27.07219786
2016/3/15 12:00,3,15,3.6,30.17627224,28.36914995,43.61032581,1.807122288,24.13247078
2016/3/15 13:00,3,15,4,28.92540554,27.62348331,14.18827393,1.301922226,10.89794278
2016/3/15 14:00,3,15,2.7,29.02312221,27.70561106,12.05250946,1.317511152,9.147937342
2016/3/15 15:00,3,15,2.8,28.47213332,27.36836114,4.226470547,1.103772189,3.829114911
2016/3/15 16:00,3,15,2.2,28.16611664,27.22262772,3.166385915,0.943488916,3.356039337
2016/3/15 17:00,3,15,1.3,28.20937218,27.24566674,4.769689078,0.963705444,4.949322541
2016/3/15 18:00,3,15,1.7,28.13869452,27.23336116,4.665796996,0.905333366,5.153678378
2016/3/15 19:00,3,15,0.4,27.89951119,27.1185945,2.821701955,0.780916691,3.613320074
2016/3/15 20:00,3,15,-0.2,28.02076109,27.18367228,4.939864189,0.837088807,5.90124267
2016/3/15 21:00,3,15,-1.3,27.95801107,27.16820007,4.647441157,0.789811007,5.884244604
2016/3/15 22:00,3,15,-2.8,27.65445555,27.01369999,1.86778346,0.640755558,2.91497036
2016/3/15 23:00,3,15,-3,27.82293328,27.09840562,4.779144043,0.724527664,6.59622024
2016/3/16 0:00,3,16,-2.9,27.8057612,27.10162776,5.021200867,0.704133441,7.131035933
2016/3/16 1:00,3,16,-2.9,27.54891664,26.96322772,2.521296417,0.585688922,4.304838838
2016/3/16 2:00,3,16,-3.2,27.71977784,27.05218903,5.328621103,0.667588806,7.981891029
2016/3/16 3:00,3,16,-3,27.70156118,27.05350561,5.026685091,0.648055573,7.756564875
2016/3/16 4:00,3,16,-3.4,27.43270562,26.90333342,2.193840732,0.529372203,4.144231076
2016/3/16 5:00,3,16,-2.8,27.60868341,26.99117781,5.201377362,0.617505601,8.423206772
2016/3/16 6:00,3,16,-1.1,27.60958338,26.99959448,5.270621193,0.609988899,8.640519851
2016/3/16 7:00,3,16,0.6,27.38835002,26.88255531,2.996461315,0.50579471,5.924263853
2016/3/16 8:00,3,16,5.3,27.3147777,26.95625535,4.320039032,0.358522345,12.04956703
2016/3/16 9:00,3,16,6.2,25.29101099,26.52071103,-5.94369866,-1.229700044,4.833454052
2016/3/16 10:00,3,16,8.1,25.11117791,26.31778327,-5.924371916,-1.206605352,4.909949974
2016/3/16 11:00,3,16,7.7,25.27688892,26.22892779,-2.373534703,-0.952038867,2.493106937
2016/3/16 12:00,3,16,8.9,25.07987224,26.12273888,-5.222900214,-1.042866637,5.008214885
2016/3/16 13:00,3,16,8.5,24.85967784,25.92554451,-5.019044422,-1.065866674,4.708885779
2016/3/16 14:00,3,16,7.8,26.60390002,26.3347889,11.03619519,0.269111118,41.00980761
2016/3/16 15:00,3,16,7.4,27.37252228,26.62523335,12.56470666,0.747288939,16.81371957
2016/3/16 16:00,3,16,7.6,27.31472217,26.61697233,9.700399352,0.697749837,13.90240289
2016/3/16 17:00,3,16,7.5,27.54504997,26.76460552,11.16888411,0.78044445,14.31092771
2016/3/16 18:00,3,16,7.9,27.65520555,26.8525945,10.98459281,0.802611052,13.6860722
2016/3/16 19:00,3,16,7.9,27.48034994,26.77813339,7.589480194,0.702216549,10.80789139
2016/3/16 20:00,3,16,7.2,27.72325,26.9329888,9.714154715,0.790261205,12.29233405
2016/3/16 21:00,3,16,5.1,27.71167234,26.95048894,8.571254864,0.761183408,11.26043313
2016/3/16 22:00,3,16,6.5,27.46666661,26.83145558,5.005971276,0.635211029,7.880800313
2016/3/16 23:00,3,16,2.9,27.72292231,26.97943332,8.086027649,0.743488992,10.87578664
2016/3/17 0:00,3,17,5,27.71743894,26.98743313,7.288417132,0.730005811,9.984053581
2016/3/17 1:00,3,17,4.8,27.4499498,26.85891105,3.968145272,0.591038755,6.71384954
2016/3/17 2:00,3,17,3.7,27.66905001,26.96891118,6.769555814,0.700138823,9.6688765
2016/3/17 3:00,3,17,0.7,27.6708,26.9870555,6.321543358,0.6837445,9.245475984
2016/3/17 4:00,3,17,-0.5,27.3979389,26.84690559,3.252892854,0.551033312,5.903259894
2016/3/17 5:00,3,17,-0.4,27.58337781,26.93897224,5.864924974,0.644405568,9.101294683
2016/3/17 6:00,3,17,1.5,27.58001681,26.94391118,5.872524207,0.636105633,9.231995292
2016/3/17 7:00,3,17,3.3,27.3881389,26.84857784,4.256617985,0.539561068,7.889038397
2016/3/17 8:00,3,17,6.9,27.50271094,26.99348337,6.624804362,0.509227575,13.00951616
2016/3/17 9:00,3,17,8.2,25.39896667,26.52998328,-5.411995805,-1.131016604,4.78507193
2016/3/17 10:00,3,17,8.8,25.22189449,26.3281334,-5.371770819,-1.106238912,4.8558867
2016/3/17 11:00,3,17,10.4,25.12797226,26.18679999,-5.021964152,-1.058827731,4.742947324
2016/3/17 12:00,3,17,11.4,25.05003891,26.04370559,-4.617859974,-0.993666681,4.647292763
2016/3/17 13:00,3,17,11.7,24.9979888,25.92269451,-4.110794227,-0.924705709,4.445516219
2016/3/17 14:00,3,17,11.3,24.95697772,25.81409454,-3.552155717,-0.857116814,4.14430759
2016/3/17 15:00,3,17,11.8,24.90674998,25.71182768,-3.054677491,-0.805077699,3.794264199
2016/3/17 16:00,3,17,10.8,25.92458891,25.96528339,8.34558135,-0.040694485,-205.0789292
2016/3/17 17:00,3,17,8.1,27.40461112,26.53986661,17.20786714,0.864744511,19.89936556
2016/3/17 18:00,3,17,7.5,27.48862219,26.61561117,13.42700688,0.873011023,15.3801115
2016/3/17 19:00,3,17,4.9,27.44797217,26.62352214,12.33191969,0.824450035,14.95775264
2016/3/17 20:00,3,17,5.5,27.67132228,26.7722667,12.17202055,0.899055576,13.53867421
2016/3/17 21:00,3,17,4.1,27.71546677,26.83673339,10.10700965,0.878733381,11.50179323
2016/3/17 22:00,3,17,2.2,27.64322226,26.82257785,9.886737219,0.82064441,12.04752886
2016/3/17 23:00,3,17,2.6,27.80976681,26.93896125,9.736759579,0.870805556,11.18132459
2016/3/18 0:00,3,18,2,27.79146655,26.96256681,7.821317777,0.828899733,9.435782717
2016/3/18 1:00,3,18,2.2,27.74693883,26.96825009,8.925722269,0.778688736,11.46250338
2016/3/18 2:00,3,18,2.1,27.86199997,27.04264993,8.377919558,0.819350039,10.22507983
2016/3/18 3:00,3,18,2.3,27.8174722,27.04725565,6.266800245,0.770216554,8.13641334
2016/3/18 4:00,3,18,2.3,27.84131658,27.083139,8.948271838,0.758177579,11.80234299
2016/3/18 5:00,3,18,2.1,27.94721657,27.15182768,8.576777963,0.795388896,10.7831251
2016/3/18 6:00,3,18,3.3,27.87636112,27.14642216,5.301427909,0.729938952,7.262837383
2016/3/18 7:00,3,18,6.3,27.91312226,27.16191659,9.202262339,0.751205667,12.24999057
2016/3/18 8:00,3,18,11.1,27.55440559,27.20232781,5.54550004,0.352077777,15.75078124
2016/3/18 9:00,3,18,11.2,25.67214448,26.7465945,-4.569232193,-1.074450016,4.252624249
2016/3/18 10:00,3,18,11.5,25.51432218,26.56992221,-4.573549907,-1.055600026,4.332654218
2016/3/18 11:00,3,18,12.3,25.40181672,26.43314445,-4.546143387,-1.031327731,4.408049208
2016/3/18 12:00,3,18,12.6,25.31545005,26.30034451,-4.331256661,-0.984894454,4.397686112
2016/3/18 13:00,3,18,13.2,25.16863883,26.16366674,-4.305012511,-0.995027911,4.326524376
2016/3/18 14:00,3,18,14.6,25.12450009,26.04852231,-4.061996153,-0.924022223,4.395994005
2016/3/18 15:00,3,18,13.5,25.07431113,25.93915558,-3.666290797,-0.864844456,4.239248773
2016/3/18 16:00,3,18,11.1,25.97814437,26.12568331,6.72906809,-0.147538942,-45.60875937
2016/3/18 17:00,3,18,11.7,27.52024445,26.67944987,16.35679989,0.840794576,19.45397884
2016/3/18 18:00,3,18,10.6,27.55600555,26.74748338,11.63664881,0.808522167,14.39249198
2016/3/18 19:00,3,18,10.3,27.76690549,26.86052219,14.29595661,0.906383305,15.77252862
2016/3/18 20:00,3,18,10.1,27.91176661,26.98951665,13.02490351,0.922249959,14.12296458
2016/3/18 21:00,3,18,9.4,27.87533344,27.02218901,9.859301254,0.853144436,11.55642684
2016/3/18 22:00,3,18,9.3,28.06008333,27.13192218,12.442897,0.928161151,13.40596618
2016/3/18 23:00,3,18,3.9,28.15854455,27.22191121,11.51061759,0.936633339,12.28935285
2016/3/19 0:00,3,19,2.2,28.01637218,27.19860015,7.229494881,0.817772039,8.840476977
2016/3/19 1:00,3,19,1.8,28.14913904,27.247711,10.49793248,0.901428038,11.64589078
2016/3/19 2:00,3,19,2.5,28.22787222,27.32731109,9.533952527,0.900561129,10.58668003
2016/3/19 3:00,3,19,3.2,28.08992785,27.30289445,6.273370962,0.787033399,7.970908185
2016/3/19 4:00,3,19,4,28.23268326,27.36046109,9.709824264,0.872222176,11.13228319
2016/3/19 5:00,3,19,4,28.33837236,27.46898895,9.354205924,0.869383405,10.75958647
2016/3/19 6:00,3,19,4.6,28.1753665,27.4296277,5.62660132,0.745738792,7.545002858
2016/3/19 7:00,3,19,5.7,28.32197774,27.4656112,9.744663841,0.856366539,11.37908057
2016/3/19 8:00,3,19,6.3,28.40096114,27.54841662,9.514305482,0.852544524,11.15989279
2016/3/19 9:00,3,19,6.5,28.29591666,27.5488276,5.954585948,0.747089062,7.970382988
2016/3/19 10:00,3,19,7.2,28.45715559,27.61891081,9.641731278,0.838244781,11.50228608
2016/3/19 11:00,3,19,8.2,28.54303333,27.69839995,9.557787508,0.844633382,11.31590073
2016/3/19 12:00,3,19,7.6,28.4196,27.66826103,6.383139307,0.751338971,8.495685103
2016/3/19 13:00,3,19,7.6,28.60381666,27.76307779,9.876986059,0.840738862,11.74798323
2016/3/19 14:00,3,19,7.7,28.65486103,27.81765022,9.355732871,0.837210814,11.17488297
2016/3/19 15:00,3,19,7.3,28.52684444,27.78890568,6.213698121,0.737938766,8.420343805
2016/3/19 16:00,3,19,6.4,28.67853897,27.84623345,9.568854586,0.83230552,11.49680538
2016/3/19 17:00,3,19,6.1,28.71002227,27.88931105,8.91244597,0.820711219,10.85941775
2016/3/19 18:00,3,19,5.1,28.54429447,27.84250562,5.283771093,0.701788845,7.529004102
2016/3/19 19:00,3,19,5.1,28.73771657,27.94078902,8.772385891,0.796927554,11.00775829
2016/3/19 20:00,3,19,4.7,28.72536119,27.93985564,8.113803465,0.785505555,10.32940303
2016/3/19 21:00,3,19,4.7,28.56602786,27.90202772,4.442319519,0.664000136,6.690238869
2016/3/19 22:00,3,19,4,28.68355562,27.92660005,8.033110169,0.756955573,10.61239319
2016/3/19 23:00,3,19,3.2,28.71069435,27.95534999,7.448629697,0.755344359,9.861236941
2016/3/20 0:00,3,20,3,28.49805007,27.86640003,3.768462207,0.631650035,5.96606032
2016/3/20 1:00,3,20,3.3,28.62253899,27.89425011,7.270335673,0.728288873,9.982763629
2016/3/20 2:00,3,20,2.8,28.63566099,27.91664459,6.896838682,0.719016399,9.592046424
2016/3/20 3:00,3,20,2.3,28.47069984,27.86771669,3.863867239,0.602983157,6.40791902
2016/3/20 4:00,3,20,2.6,28.59663878,27.90607782,6.95011497,0.690560958,10.06444818
2016/3/20 5:00,3,20,2.2,28.60716669,27.92348328,6.313149721,0.683683408,9.234025056
2016/3/20 6:00,3,20,2.3,28.40585554,27.84297217,3.400187969,0.562883371,6.040661612
2016/3/20 7:00,3,20,3.1,28.56691657,27.88121115,7.336156028,0.68570542,10.6986992
2016/3/20 8:00,3,20,3.4,27.93170004,27.83555566,2.661714169,0.096144384,27.68455177
2016/3/20 9:00,3,20,2.9,26.30658892,27.4338167,-5.300491781,-1.127227783,4.702236638
2016/3/20 10:00,3,20,3.6,26.1303111,27.25539457,-5.537997337,-1.125083466,4.922299106
2016/3/20 11:00,3,20,3.7,25.95407775,27.0668111,-5.566833386,-1.112733351,5.002845812
2016/3/20 12:00,3,20,3.8,25.83513883,26.92102786,-5.431346624,-1.085889034,5.001751056
2016/3/20 13:00,3,20,3,25.70846115,26.76272233,-5.256557544,-1.054261176,4.986010739
2016/3/20 14:00,3,20,2.6,27.20231111,27.06521667,7.597633898,0.13709444,55.41897886
2016/3/20 15:00,3,20,2,27.77891106,27.23296666,7.743398187,0.545944398,14.18349233
2016/3/20 16:00,3,20,1.1,28.04467225,27.36086125,10.59686358,0.683811003,15.49677255
2016/3/20 17:00,3,20,0.4,28.10611108,27.39718905,9.897953547,0.708922024,13.96197778
2016/3/20 18:00,3,20,0.2,28.00929439,27.36251678,6.286395508,0.646777611,9.719562649
2016/3/20 19:00,3,20,-0.1,28.15790554,27.43947224,8.975407151,0.718433304,12.49302768
2016/3/20 20:00,3,20,-0.4,28.20254442,27.47649429,8.207930215,0.726050129,11.30490842
2016/3/20 21:00,3,20,-1.3,27.95530556,27.36798329,3.76669873,0.587322273,6.413342217
2016/3/20 22:00,3,20,-2.4,28.11658337,27.4311333,7.375740322,0.685450064,10.76043421
2016/3/20 23:00,3,20,-3.3,28.11623329,27.4438444,6.557330999,0.672388891,9.752289324
2016/3/21 0:00,3,21,-3.8,27.89720572,27.34375551,2.970245872,0.553450209,5.366780647
2016/3/21 1:00,3,21,-3.8,28.03212776,27.39171667,6.426093286,0.640411084,10.03432552
2016/3/21 2:00,3,21,-2.6,28.04396123,27.40948338,5.925552022,0.634477857,9.339257401
2016/3/21 3:00,3,21,-3.5,27.81405009,27.30459447,2.752580346,0.509455624,5.402983535
2016/3/21 4:00,3,21,-2.8,27.95839993,27.35255009,5.791064089,0.605849832,9.558580005
2016/3/21 5:00,3,21,-2.6,27.97603343,27.37339442,5.685146971,0.602639014,9.433751947
2016/3/21 6:00,3,21,-1.8,27.72343345,27.25495561,2.372711978,0.46847784,5.064726168
2016/3/21 7:00,3,21,-0.4,27.93028338,27.33724998,6.47479697,0.593033396,10.91809839
2016/3/21 8:00,3,21,0.2,27.95805556,27.35911103,5.809363762,0.59894453,9.699335191
2016/3/21 9:00,3,21,2.3,26.62654996,27.11312769,-1.971117349,-0.486577727,4.050981455
2016/3/21 10:00,3,21,2.7,26.10357227,26.90548885,-2.657625447,-0.80191658,3.314092154
2016/3/21 11:00,3,21,4.4,25.55410544,26.67100004,-5.660683311,-1.116894601,5.068234107
2016/3/21 12:00,3,21,4.1,25.42091116,26.49882786,-5.415382281,-1.077916705,5.023933906
2016/3/21 13:00,3,21,4.1,25.33659443,26.36058339,-4.976341562,-1.023988959,4.859760956
2016/3/21 14:00,3,21,4,25.27582221,26.24126114,-4.551944326,-0.965438932,4.714896174
2016/3/21 15:00,3,21,2.8,25.21658898,26.12792774,-4.018197249,-0.911338755,4.40911486
2016/3/21 16:00,3,21,2.4,26.86574438,26.52783888,11.19076482,0.337905496,33.11803138
2016/3/21 17:00,3,21,1.1,27.52674999,26.80518339,12.69066978,0.721566601,17.58766241
2016/3/21 18:00,3,21,0,27.45043339,26.79079451,8.765500004,0.659638875,13.28833144
2016/3/21 19:00,3,21,-0.8,27.63316661,26.89328334,10.27871168,0.739883264,13.89234245
2016/3/21 20:00,3,21,-2.2,27.659789,26.93667758,9.117872749,0.72311142,12.60922245
2016/3/21 21:00,3,21,-3.2,26.74999994,26.53656113,-6.634808745,0.213438803,-31.08529771
2016/3/21 22:00,3,21,-2.4,24.86678902,25.5321944,-21.81647371,-0.665405382,32.78674071
2016/3/21 23:00,3,21,-3.2,24.40258336,25.15541115,-20.03926885,-0.752827797,26.61866224
2016/3/22 0:00,3,22,-3.1,23.9965055,24.8208279,-19.10708803,-0.824322402,23.17914446
2016/3/22 1:00,3,22,-4,23.64903887,24.51065004,-18.18256818,-0.861611176,21.10298555
2016/3/22 2:00,3,22,-3.9,23.36842211,24.24272217,-16.82398554,-0.87430006,19.24280496
2016/3/22 3:00,3,22,-4.2,23.07222778,23.96995005,-16.26048168,-0.897722263,18.11304269
2016/3/22 4:00,3,22,-4.2,22.7742444,23.6923389,-15.67564247,-0.918094495,17.07410572
2016/3/22 5:00,3,22,-4.3,22.51573338,23.44327763,-15.1346363,-0.927544244,16.31688882
2016/3/22 6:00,3,22,-2.4,22.25514441,23.18651664,-14.50247792,-0.931372229,15.5710869
2016/3/22 7:00,3,22,1.9,22.17179446,23.03042767,-12.18098631,-0.858633207,14.18648407
2016/3/22 8:00,3,22,3.3,22.03731654,22.85651672,-11.10396264,-0.819200179,13.55463893
2016/3/22 9:00,3,22,3.6,24.7892889,24.2790334,37.70579129,0.510255502,73.8959034
2016/3/22 10:00,3,22,4.5,27.84258331,26.4135722,68.34861655,1.42901111,47.82931084
2016/3/22 11:00,3,22,4.3,30.03100564,27.99093331,78.39496319,2.040072327,38.42754111
2016/3/22 12:00,3,22,6.2,31.42658894,29.07660544,76.61999611,2.349983495,32.60448266
2016/3/22 13:00,3,22,6.4,32.03531104,29.68372777,65.13671221,2.351583277,27.69908803
2016/3/22 14:00,3,22,5.8,27.14047228,28.27475562,1.628414746,-1.134283339,-1.435633135
2016/3/22 15:00,3,22,5.4,25.69914996,27.41560568,-7.179571166,-1.71645572,4.182788452
2016/3/22 16:00,3,22,4.3,26.23931109,26.85534449,-17.2826758,-0.616033401,28.05477066
2016/3/22 17:00,3,22,3.2,25.94568324,26.1454722,-21.89164745,-0.199788965,109.5738571
2016/3/22 18:00,3,22,2.1,25.43827234,25.76070547,-19.89441404,-0.322433135,61.70089825
2016/3/22 19:00,3,22,2.1,24.99837795,25.42550009,-18.29519612,-0.427122135,42.83364081
2016/3/22 20:00,3,22,1.2,24.57936661,25.10949448,-17.28593695,-0.530127862,32.60710892
2016/3/22 21:00,3,22,0.9,24.20437226,24.8112333,-16.31845086,-0.606861045,26.88992976
2016/3/22 22:00,3,22,3.1,23.9059167,24.5552834,-15.04044945,-0.649366697,23.16171975
2016/3/22 23:00,3,22,3.2,23.71342772,24.34946129,-13.12521841,-0.636033573,20.63604654
2016/3/23 0:00,3,23,1.7,23.49511106,24.14875004,-12.29782341,-0.653638986,18.81439706
2016/3/23 1:00,3,23,2,23.2311333,23.92247781,-12.2544431,-0.691344509,17.72552315
2016/3/23 2:00,3,23,3.5,23.01465561,23.71427785,-11.49310792,-0.699622237,16.42759094
2016/3/23 3:00,3,23,2.8,22.7977389,23.50517244,-11.18155229,-0.707433548,15.80579876
2016/3/23 4:00,3,23,1.4,22.58930545,23.30603875,-11.05076431,-0.716733309,15.41823738
2016/3/23 5:00,3,23,0,22.32119452,23.07319995,-11.58008798,-0.752005431,15.39894196
2016/3/23 6:00,3,23,1,22.15928325,22.89281678,-10.50695114,-0.733533529,14.32375035
